"","FieldMatch","ZIP_CODE","c_places","Cases_1","LabelY","ObjectID","GlobalID","CreationDate","Creator","EditDate","Editor"
"139","Calhoun-32438","32438",NA,"0",0,139,"b70e4268-5357-4c13-b8d4-89383f45c38f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"140","Calhoun-32442","32442",NA,"0",0,140,"8922010f-136c-4ece-8954-4acc4be311b4",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"141","Calhoun-32449","32449",NA,"0",0,141,"538578a8-6419-4fcb-803f-e8f04f6ebbf8",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"142","Calhoun-32466","32466",NA,"0",0,142,"c3b2e0ff-2dfb-4cd8-8b5a-2a0a23fb42de",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"143","Charlotte-33917","33917",NA,"0",0,143,"44f05215-3650-45ad-9285-35b9c7ebe1b1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"144","Charlotte-33946","33946","Placida","<5",-2,144,"797dc931-045c-406d-9226-a58d16212d00",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"145","Charlotte-33947","33947","Rotunda West","9",9,145,"5227c2e9-eb0a-43b8-8147-b4b5738c5c1f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"146","Charlotte-33948","33948","Port Charlotte","18",18,146,"82a33ea8-c079-47fc-aa1f-26b8d4ea2f5a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"147","Charlotte-33950","33950","Punta Gorda","26",26,147,"68a02c52-d92c-4ed5-9fd1-f1805e8460f7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"148","Charlotte-33952","33952","Port Charlotte","57",57,148,"85e016b8-ad7b-4a32-ae6f-000960f6f89d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"149","Charlotte-33953","33953","Port Charlotte","7",7,149,"f9b5e2fb-b640-4d69-9df5-026f27f08a22",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"150","Charlotte-33954","33954","Port Charlotte","7",7,150,"710a7408-f6f4-47b2-a79b-c3cbf34f9855",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"151","Charlotte-33955","33955","Punta Gorda","7",7,151,"ca41922f-7e34-46fd-8219-cc1c48c72823",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"152","Charlotte-33980","33980","Port Charlotte, Punta Gorda","85",85,152,"46fca4dd-198d-4cda-9300-38caaf2229db",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"153","Charlotte-33981","33981","Port Charlotte","14",14,153,"d23d2c15-ef42-4171-aff0-6e52c0967f15",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"154","Charlotte-33982","33982","Punta Gorda","9",9,154,"984e2ded-f2dc-4ca2-84fe-8df5632ed0ea",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"155","Charlotte-33983","33983","Port Charlotte, Punta Gorda","23",23,155,"9ab00f69-4349-41e5-98ed-68cea65d78af",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"156","Charlotte-34223","34223",NA,"0",0,156,"f7021b24-fc4c-4cf5-8c6a-9da7d93b1723",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"157","Charlotte-34224","34224","Englewood","8",8,157,"b9a3b8a2-31ed-4df7-83c3-2f9c7f2afb7f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"158","Citrus-34423","34423",NA,"0",0,158,"0eb1e7dc-5d6c-4a59-ab38-6fa822a99189",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"159","Citrus-34428","34428","Crystal River","6",6,159,"fffbf829-4fe8-4275-b7a3-ebf165c7b0c4",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"160","Citrus-34429","34429","Crystal River","6",6,160,"5da4b01b-a82c-4b0a-855e-0007dc26de16",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"161","Citrus-34433","34433","Dunnellon","<5",-2,161,"50e6bca9-cbb7-4429-9e72-30d96f360977",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"162","Citrus-34434","34434","Citrus Springs, Dunnellon","12",12,162,"115870d8-672f-4ae3-9d99-d8238f6520e9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"163","Citrus-34436","34436","Floral City","<5",-2,163,"4380a42b-d065-4785-bd34-8ee8b98f5804",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"164","Citrus-34442","34442","Hernando","6",6,164,"92788e96-3260-4f3b-aac3-ce66b7fe7dd1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"165","Citrus-34445","34445",NA,"0",0,165,"455dd0e6-9348-4a2f-9edf-4180d96a0b7b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"166","Citrus-34446","34446","Homosassa","5",5,166,"b157a912-f3a9-4009-bbeb-842f4190c4ae",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"167","Citrus-34448","34448","Homosassa","5",5,167,"e456f95a-0380-4a9a-8e7f-b34e19455b97",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"168","Citrus-34449","34449",NA,"0",0,168,"32cb07f4-ea0e-4ea7-812a-edd5bc8d99ac",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"169","Citrus-34450","34450","Inverness","9",9,169,"fa2342c9-3f02-4fc8-8043-7311042270ef",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"170","Citrus-34452","34452","Inverness","24",24,170,"4047391d-5d87-486e-85d6-55a078239927",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"171","Citrus-34453","34453","Inverness","7",7,171,"3ded8c6b-52cf-406e-8a02-79b3b55c244c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"172","Citrus-34461","34461","Lecanto","8",8,172,"9962bae4-d338-4adc-8a44-252825d55c6e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"173","Citrus-34465","34465","Beverly Hills","6",6,173,"8e32214e-9ac5-4f3a-8aea-abe684e54e40",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"174","Clay-32003","32003","Fleming Island, Green Cove Springs, Middleburg, Orange Park","34",34,174,"1d960e5e-69aa-4d73-a3d6-60ec2e229577",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"175","Clay-32043","32043","Green Cove Springs","65",65,175,"274f64a3-2f63-47f8-a877-1dc3ff47583f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"176","Clay-32058","32058",NA,"0",0,176,"35c36fcd-48bc-417f-8ac8-956ff741a11d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"177","Clay-32065","32065","Orange Park","43",43,177,"47c92a41-7e42-42a7-bd2c-03037bb88dad",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"178","Clay-32068","32068","Middleburg","48",48,178,"995bd152-bcc5-4255-8199-94e1dda265c0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"179","Clay-32073","32073","Orange Park","87",87,179,"ab9c45c2-2bed-4f69-8f04-2fca163f20ad",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"180","Clay-32091","32091",NA,"0",0,180,"fbf40042-5906-4415-9ad5-f6a7c7e4a432",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"181","Clay-32234","32234",NA,"0",0,181,"1eeb1ef4-5183-4e83-997f-c111710c3ad1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"182","Clay-32656","32656","Keystone Heights","7",7,182,"1b7ba6e9-fd49-468b-8643-9808b8ffba1d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"183","Clay-32666","32666",NA,"0",0,183,"41332950-7c78-4a4b-aee0-c362327fd485",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"184","Collier-34102","34102","Naples","33",33,184,"18efbf3b-23d4-4f8c-b199-2ddcca3f2461",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"185","Collier-34103","34103","Naples","13",13,185,"b26dfd20-8121-4f36-8e6b-e1077130d674",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"186","Collier-34104","34104","Naples","38",38,186,"43867f80-eff3-4027-a347-dc2bfd764f06",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"187","Collier-34105","34105","Naples","15",15,187,"05332e3d-b748-4a30-8764-c08c8583cdc8",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"188","Collier-34108","34108","Naples","18",18,188,"05892d23-71d1-4669-b452-f36eb4df824f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"189","Collier-34109","34109","Naples","41",41,189,"f4aa5450-8c1e-4054-acff-fa8d2a248494",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"190","Collier-34110","34110","Naples","47",47,190,"0a5a9a21-040f-4d85-b3f6-584e31c1fe2c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"191","Collier-34112","34112","Naples","65",65,191,"15786f4f-f71a-4f44-a2fd-359ca542e1f9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"192","Collier-34113","34113","Naples","58",58,192,"954d8d3c-54bc-4677-9364-b4ffa3be00cc",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"193","Collier-34114","34114","Naples","28",28,193,"7f089801-8330-449e-a5a0-ff47d1aa1bff",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"194","Collier-34116","34116","Naples","67",67,194,"ea065ead-6e3b-4e64-9358-67b291c10331",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"195","Collier-34117","34117","Naples","13",13,195,"18db5085-5814-4cc6-9364-bc0f96c5bc9d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"196","Collier-34119","34119","Naples","47",47,196,"637bc978-0930-43b3-8604-96da936485d1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"197","Collier-34120","34120","Naples","57",57,197,"d7edf9a3-b075-4fa0-93fe-bcc360ee2841",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"198","Collier-34134","34134",NA,"0",0,198,"c2113e3a-7def-4e87-8be6-e71ab533c054",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"199","Collier-34138","34138",NA,"0",0,199,"abee73a3-c472-48ed-b372-ae9d02d5dcd2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"200","Collier-34139","34139",NA,"0",0,200,"baf80077-7efc-469d-b577-0988eb883ce2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"201","Collier-34140","34140",NA,"0",0,201,"4e08a7ec-6d2d-4fe3-ac8e-d85d1eb7019b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"202","Collier-34141","34141","Ochopee","<5",-2,202,"07504411-9c94-44f9-b30d-b4fd243396b7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"203","Collier-34142","34142","Ave Maria, Immokalee","70",70,203,"5621581c-ea58-4e53-bc17-69fc367ed677",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"204","Collier-34145","34145","Marco Island","17",17,204,"af730c90-98d6-4c52-99c4-879728ebb286",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"205","Columbia-32024","32024","Lake City","21",21,205,"7b23f135-6ce7-498a-83a8-73f981adc23d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"206","Columbia-32025","32025","Lake City","48",48,206,"419d4a66-a182-4beb-904e-5bdc92842c23",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"207","Columbia-32038","32038","Fort White","5",5,207,"ad2bf1dd-020b-42d9-9172-963196c92cbf",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"208","Columbia-32055","32055","Lake City","23",23,208,"9dfb8684-b226-4e9c-b591-69ff9570b43b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"209","Columbia-32056","32056",NA,"0",0,209,"16d5f632-193f-42ec-8126-70fb3be81826",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"210","Columbia-32061","32061",NA,"0",0,210,"7cef9b37-8d6f-4eac-a7ea-57828c329054",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"211","Columbia-32094","32094",NA,"0",0,211,"239590b7-cfaa-4d5b-b594-ce64a86f3ecc",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"212","Columbia-32096","32096",NA,"0",0,212,"9d00f3d6-b29a-4ca0-80ba-c0ff050f80cd",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"213","Columbia-32643","32643",NA,"0",0,213,"edd6bed7-e9d5-4e21-aacf-6311dd6ae10e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"214","Dade-00043","43",NA,"0",0,214,"5be52371-b7f6-4060-b1c3-f04b35715234",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"215","Dade-33010","33010","Hialeah, Hialeah Gardens, Miami","190",190,215,"c0b5fbaf-bd45-4cc0-9d92-b11918d82ddb",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"216","Dade-33012","33012","Hialeah","505",505,216,"d3777ed3-6163-4601-8846-b61c5e7d66ca",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"217","Dade-33013","33013","Hialeah","130",130,217,"6da196cc-ccad-4e2c-9f2c-8e5278d33ff3",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"218","Dade-33014","33014","Hialeah, Miami Lakes","123",123,218,"000f835e-1def-4f74-94ab-db895bc75892",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"219","Dade-33015","33015","Hialeah, Miami Gardens, Miami Lakes","278",278,219,"4f0542cb-277a-4ff3-bc5a-b529f9d8a77b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"220","Dade-33016","33016","Hialeah, Hialeah Gardens, Miami Lakes","281",281,220,"4710129b-4869-4efb-8ccf-b9e5802e7aec",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"221","Dade-33018","33018","Hialeah, Hialeah Gardens, Miami Lakes","207",207,221,"e9c9a43f-be6d-401e-b31e-736523eaf8ca",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"222","Dade-33030","33030","Homestead","92",92,222,"bd6178fe-9bca-4c55-abd1-03a54b2cf404",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"223","Dade-33031","33031","Homestead","18",18,223,"59f289ba-98c0-4e64-a40a-0c5af58b6d02",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"224","Dade-33032","33032","Homestead, Naranja","156",156,224,"f86162c7-48fb-44fa-b328-cfeb6dd36d6b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"225","Dade-33033","33033","Homestead","213",213,225,"f8318e7d-462a-4e26-a0d0-464509b52484",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"226","Dade-33034","33034","Florida City, Homestead","69",69,226,"8bdea4bc-42ff-4ad7-a506-b6032bcde9ff",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"227","Dade-33035","33035","Homestead","37",37,227,"631b2eb0-f3f2-4fe9-8120-9f5a7f045b60",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"228","Dade-33039","33039","Homestead","<5",-2,228,"34d96c1d-8a58-4bb1-88c3-9c44ae5f73f9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"229","Dade-33054","33054","Miami Gardens, Opa Locka","148",148,229,"df67b278-ed2d-43f8-b957-51041115e1e7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"230","Dade-33055","33055","Carol City, Miami Gardens, Opa Locka","198",198,230,"153dcc5e-9955-4abd-be4f-2129706d3015",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"231","Dade-33056","33056","Carol City, Miami Gardens, Opa Locka","200",200,231,"67bef9b9-7f00-4ea4-9e30-9c4e207e565a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"232","Dade-33090","33090",NA,"0",0,232,"d4d087c7-35c9-4f54-997a-21824e8cc05e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"233","Dade-33092","33092",NA,"0",0,233,"bdabe267-6c7e-40c5-b7a5-6a635c7814ca",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"234","Dade-33109","33109","Fisher Island, Miami, Miami Beach","7",7,234,"fde12720-562c-447b-bbbc-cb1914d78873",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"235","Dade-33122","33122","Doral, Miami","16",16,235,"e3f55783-a5d3-4f3e-beda-079b5cd91e4f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"236","Dade-33125","33125","Miami","730",730,236,"26330f5f-e371-4410-bb54-7cb6d81bbf3b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"237","Dade-33126","33126","Doral, Miami","279",279,237,"37383c17-db58-49ae-b528-be7921ee92e4",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"238","Dade-33127","33127","Miami","161",161,238,"2371f807-3030-4540-b1f3-be94a58d2a8c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"239","Dade-33128","33128","Miami","157",157,239,"4196cb90-daa9-4d1e-b004-034777b59456",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"240","Dade-33129","33129","Miami","39",39,240,"c3f05fe7-612b-4f21-b3a7-36a61f118224",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"241","Dade-33130","33130","Miami","209",209,241,"36b86372-4e2d-481c-98e1-f67b8282352a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"242","Dade-33131","33131","Miami","65",65,242,"57bb14df-a21c-4f8d-a997-134c7788cbd3",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"243","Dade-33132","33132","Miami","64",64,243,"0b412f47-2ae2-44bd-aeaf-0d7cdecae586",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"244","Dade-33133","33133","Coconut Grove, Coral Gables, Miami","208",208,244,"726d2d59-5f13-441f-8557-e9cae1e5d41b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"245","Dade-33134","33134","Coconut Grove, Coral Gables, Miami","124",124,245,"2f7f1e81-db8e-4293-8f34-cc1c46d7763c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"246","Dade-33135","33135","Miami","168",168,246,"e99bd48d-fc51-48b7-baed-d7ed0bb96610",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"247","Dade-33136","33136","Miami","403",403,247,"52021e47-3cf2-4f40-bbc5-caac152bea2b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"248","Dade-33137","33137","Miami, Miami Beach","152",152,248,"b2c7129d-601d-40d4-81a0-1e95b6ec6e24",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"249","Dade-33138","33138","El Portal, Miami, Miami Shores","128",128,249,"0179a2b6-bdf1-446d-807b-33474fd0ab77",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"250","Dade-33139","33139","Fisher Island, Miami, Miami Beach","182",182,250,"38e1b17d-0004-4853-8c77-8667cccc90db",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"251","Dade-33140","33140","Miami, Miami Beach","389",389,251,"b7d76380-0211-40f8-8e3d-bebe8d0c80e6",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"252","Dade-33141","33141","Miami, Miami Beach, North Bay Village","139",139,252,"ad9305f2-4cd5-4dec-aa00-6ba704ae6120",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"253","Dade-33142","33142","Miami","461",461,253,"58e2e8bc-bbde-4536-a993-269e337f56dd",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"254","Dade-33143","33143","Coral Gables, Miami, Miami Gardens, South Miami","307",307,254,"db69b674-964e-4dc2-a7ea-cc8cf4dcc130",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"255","Dade-33144","33144","Coral Gables, Miami, West Miami","145",145,255,"aca862aa-e91d-4750-a19b-d6719a32f5fa",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"256","Dade-33145","33145","Miami","102",102,256,"5cfd859c-331f-40e2-a7c4-472633756c20",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"257","Dade-33146","33146","Coconut Grove, Coral Gables, Miami","72",72,257,"3f2d8de5-2ac7-46fd-9374-9dd9bf1a27d2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"258","Dade-33147","33147","Miami","251",251,258,"9f5ca4b4-e0f1-4463-8f00-597a81c230cd",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"259","Dade-33149","33149","Key Biscayne, Miami","68",68,259,"27b66e70-0101-4888-8be3-e14f951ec8b0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"260","Dade-33150","33150","El Portal, Miami","174",174,260,"8176c030-f217-4b53-8170-4cd9fc6c7adf",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"261","Dade-33154","33154","Bal Harbour, Bay Harbor Islands, Miami, Miami Beach, Surfside","53",53,261,"5c796aba-863c-4021-aad5-4e1fd747709c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"262","Dade-33155","33155","Miami, West Miami","150",150,262,"620e95de-df99-4a62-b502-379b8d17b3a1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"263","Dade-33156","33156","Coral Gables, Kendall, Miami, Pinecrest","89",89,263,"06e43f5d-d372-43e4-a39d-a1e4df3a2423",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
